#Collected by Hyejin Cho and Hui-Hsien Chou
#id	name	control	treatment1	treatment2
eco:b2820	recB	3875.929932	4384.435059	4198.439941
eco:b0502	ylbG	7825.040039	5528.729980	8175.220215
eco:b0040	caiT	3405.245117	8115.475098	9404.684570
eco:b2943	galP	3886.139893	4405.004883	5166.509766
eco:b1162	bluR	0.000000	0.000000	0.000000
eco:b1778	msrB	819.520020	4576.100098	4494.169922
eco:b0762	acrZ	0.000000	0.000000	0.000000
eco:b2889	idi	3517.905029	3371.600098	2305.060059
eco:b3506	slp	4460.365234	3935.159912	2290.149902
eco:b3043	ygiL	3733.500000	4672.689941	5377.935059
eco:b1859	znuB	2431.030029	6572.009766	8909.030273
eco:b3396	mrcA	5029.404785	4842.944824	3986.415039
eco:b0956	matP	4136.765137	4963.319824	4096.520020
eco:b3113	tdcF	4345.049805	2247.919922	2056.729980
eco:b0830	gsiB	4235.649902	2548.620117	3241.899902
eco:b1225	narH	2238.110107	4528.209961	2133.510010
eco:b4145	yjeJ	2362.500000	3708.834961	2553.250000
eco:b3050	yqiJ	4119.589844	5416.100098	7634.439941
eco:b0754	aroG	3586.810059	3960.425049	3204.379883
eco:b3655	yicH	3952.709961	4169.009766	5287.609863
eco:b3139	agaC	4973.024902	2858.669922	2696.364990
eco:b2753	iap	3972.590088	7688.750000	5862.830078
eco:b0890	ftsK	4896.979980	3530.875000	3646.314941
eco:b2795	ygdH	3966.629883	7051.270020	4378.060059
eco:b4199	yjfY	4538.740234	3021.929932	3622.620117
eco:b1699	ydiS	4361.584961	4894.345215	5359.305176
eco:b1443	ydcV	3620.469971	2791.510010	2541.159912
eco:b4479	dgoR	3745.409912	3069.040039	2320.385010
eco:b2216	rcsD	2576.860107	7412.609863	6397.790039
eco:b0569	nfrB	4743.625000	4368.225098	3893.760010
eco:b3423	glpR	1838.334961	3907.719971	2990.564941
eco:b3156	yhbS	6834.620117	5985.240234	5201.000000
eco:b4523	yciX	3967.885010	2347.264893	3268.364990
eco:b0785	moaE	2723.189941	2712.439941	2686.520020
eco:b3555	yiaG	2130.659912	5154.870117	5642.350098
eco:b3504	yhiS	3128.895020	2186.205078	2179.804932
eco:b0603	ybdO	5599.740234	2607.125000	2216.429932
eco:b0585	fes	3958.735107	4495.154785	5826.075195
eco:b2769	ygcQ	6161.370117	4292.740234	5824.490234
eco:b1499	ydeO	2506.040039	2670.139893	1932.780029
eco:b2042	wcaN	0.000000	0.000000	0.000000
eco:b4059	ssb	3904.709961	2556.379883	3090.500000
eco:b0292	ecpB	0.000000	0.000000	0.000000
eco:b4504	ykfH	7331.740234	947.440002	517.830017
eco:b2151	galS	3465.344971	2755.820068	3744.090088
eco:b0197	metQ	2483.725098	4388.660156	5430.194824
eco:b1922	fliA	2974.344971	3531.524902	4906.310059
eco:b3054	ygiF	3513.320068	4183.310059	4742.459961
eco:b2238	yfaH	4987.879883	6540.689941	7961.935059
eco:b3939	metB	4157.490234	4436.660156	5968.740234
eco:b3278	rrsD	0.000000	0.000000	0.000000
eco:b2272	yfbM	3596.524902	5957.104980	6257.810059
eco:b1222	narX	3491.969971	4683.799805	6036.924805
eco:b3984	rplA	2650.679932	9830.280273	1353.040039
eco:b4271	intB	3228.899902	4293.109863	3625.129883
eco:b2972	pppA	3956.864990	2976.489990	4115.069824
eco:b2590	gltW	4443.810059	113.080002	20.830000
eco:b3040	zupT	1919.530029	5667.640137	5668.259766
eco:b3105	yhaJ	5096.009766	7905.890137	7667.100098
eco:b0475	hemH	4459.200195	4337.680176	4532.529785
eco:b1533	eamA	2042.130005	4696.189941	5610.750000
eco:b2357	yfdN	8051.604980	2716.774902	3265.250000
eco:b0472	recR	3310.840088	1491.939941	949.140015
eco:b0767	pgl	6302.890137	4938.444824	6312.845215
eco:b4566	yjhX	7321.029785	2986.189941	3701.580078
eco:b3053	glnE	4720.765137	4190.580078	4030.165039
eco:b0484	copA	4039.574951	3352.504883	2593.155029
eco:b4003	zraS	4596.064941	4731.714844	6039.439941
eco:b1577	ydfE	5885.084961	8634.264648	7788.379883
eco:b1418	cybB	3062.584961	3817.979980	4801.895020
eco:b3199	lptC	4926.540039	8875.690430	5518.899902
eco:b4329	yjiG	3880.929932	7150.419922	4980.339844
eco:b2102	yegX	1942.969971	5415.115234	6348.620117
eco:b3855	rrfA	0.000000	0.000000	0.000000
eco:b4290	fecB	4394.180176	2659.790039	2911.274902
eco:b0069	sgrR	4224.040039	2812.885010	4196.589844
eco:b0157	yadS	1423.400024	7847.750000	10307.940430
eco:b3465	rsmD	2853.790039	6881.640137	5743.680176
eco:b0586	entF	3678.909912	2323.360107	2917.489990
eco:b2871	ygeX	4302.229980	10494.490234	4404.180176
eco:b3474	yhhT	4323.209961	3497.979980	4643.339844
eco:b2056	wcaD	2679.340088	3138.790039	5010.700195
eco:b4097	phnK	6024.919922	3120.139893	4148.689941
eco:b3006	exbB	5504.040039	2970.790039	2458.014893
eco:b3900	frvA	4245.839844	2049.000000	2489.350098
eco:b3325	gspD	4504.240234	6476.270020	7949.870117
eco:b2469	narQ	4433.129883	4239.629883	4084.219971
eco:b3302	rpmD	920.059998	18094.660156	5704.640137
eco:b0520	ylbF	2386.834961	6378.359863	6584.754883
eco:b2838	lysA	3268.570068	5047.464844	5265.464844
eco:b0545	ybcL	4435.645020	5270.404785	5181.270020
eco:b1183	umuD	1517.630005	4816.509766	4892.009766
eco:b1944	fliL	4044.774902	6064.319824	7629.254883
eco:b3845	fadA	3977.820068	2286.270020	2813.120117
eco:b2526	hscA	3704.959961	2391.989990	1872.689941
eco:b1545	pinQ	0.000000	0.000000	0.000000
eco:b1070	flgN	4232.270020	4312.265137	4297.115234
eco:b0514	glxK	6050.490234	4813.140137	7022.240234
eco:b1107	nagZ	3588.834961	5811.375000	4152.785156
eco:b1541	ydfZ	4550.270020	7004.890137	6729.450195
eco:b3596	yibG	1030.420044	3938.750000	3222.889893
eco:b0562	ybcY	3457.120117	4892.799805	5315.040039
eco:b4270	leuX	5901.685059	813.234985	1072.479980
eco:b2553	glnB	3306.139893	1796.439941	2345.919922
eco:b3606	trmL	3821.820068	6541.990234	8381.230469
eco:b0557	borD	4712.825195	3790.334961	3033.560059
eco:b2021	hisC	3323.840088	3663.629883	4550.020020
eco:b0190	yaeQ	6578.899902	9193.280273	10183.429688
eco:b0728	sucC	2166.560059	2907.225098	2595.800049
eco:b2775	yqcE	3531.989990	8292.530273	9141.150391
eco:b0773	ybhB	2792.745117	1849.435059	3612.885010
eco:b1255	yciC	4515.645020	6042.729980	5218.915039
eco:b3295	rpoA	3315.010010	10746.629883	2341.870117
eco:b3663	yicN	2492.489990	4015.260010	3684.000000
eco:b2929	yggD	3107.104980	4174.100098	5638.924805
eco:b0886	cydC	4444.890137	6008.839844	6480.490234
eco:b0345	lacI	5979.549805	5470.060059	7607.720215
eco:b0427	yajR	4281.009766	3661.820068	3730.429932
eco:b0026	ileS	3827.939941	3352.399902	2009.349976
eco:b1058	yceO	8660.509766	4141.799805	6393.379883
eco:b0023	rpsT	5347.580078	3223.780029	2963.770020
eco:b2264	menD	4461.290039	3517.149902	3438.629883
eco:b2625	yfjI	2748.320068	5526.310059	6344.640137
eco:b1201	dhaR	5519.049805	4324.120117	5615.959961
eco:b4081	mdtO	4493.095215	4929.700195	5506.165039
eco:b2456	eutN	5973.225098	2486.645020	1658.030029
eco:b3471	yhhQ	4290.115234	7016.645020	5738.234863
eco:b3455	livG	1985.625000	4211.435059	4268.904785
eco:b3333	gspL	4357.524902	4976.455078	5560.185059
eco:b0675	umpH	0.000000	0.000000	0.000000
eco:b0295	ykgL	7194.060059	2309.100098	4381.935059
eco:b4252	tabA	6957.544922	1815.050049	1603.645020
eco:b3699	gyrB	3684.479980	3077.679932	1844.369995
eco:b4340	yjiR	3320.254883	4148.995117	3665.370117
eco:b4033	malF	5243.330078	5492.330078	5197.439941
eco:b3961	oxyR	3946.385010	3420.500000	3214.639893
eco:b0534	sfmF	4290.240234	6146.439941	6285.189941
eco:b1350	recE	4449.390137	5073.359863	6449.700195
eco:b1272	sohB	3998.800049	3724.705078	3160.564941
eco:b4158	yjeO	5911.580078	9394.540039	11184.169922
eco:b3346	yheO	5723.265137	6154.245117	4782.575195
eco:b3386	rpe	2327.284912	4724.254883	4809.640137
eco:b3135	agaA	4759.859863	5187.479980	5394.689941
eco:b2673	nrdH	1552.719971	4564.290039	4172.504883
eco:b2110	yehC	6898.310059	3098.540039	4722.000000
eco:b3100	yqjK	1283.800049	1263.349976	1002.520020
eco:b3357	crp	685.140015	1606.540039	486.160004
eco:b2351	gtrB	4137.939941	9038.565430	7175.660156
eco:b3161	mtr	7395.609863	6659.029785	5905.589844
eco:b2878	ygfK	3907.530029	6573.410156	4064.370117
eco:b2829	ptsP	2281.304932	4728.419922	5037.095215
eco:b0980	appA	2751.750000	6487.214844	2683.614990
eco:b3761	trpT	5318.560059	1949.525024	1536.400024
eco:b4559	yjdO	3849.959961	1854.484985	1475.849976
eco:b0672	leuW	1324.359985	6280.850098	5042.939941
eco:b0705	ybfL	3319.810059	398.584991	436.575012
eco:b0410	yajD	5167.515137	5741.299805	4810.165039
eco:b3879	yihR	4138.430176	3317.620117	3342.340088
eco:b1812	pabB	5804.669922	5954.930176	6616.129883
eco:b1654	grxD	4754.470215	1716.010010	2720.580078
eco:b2770	ygcR	2689.560059	3557.294922	4121.524902
eco:b4109	crfC	0.000000	0.000000	0.000000
eco:b3142	yraH	3257.419922	2284.040039	3520.070068
eco:b0836	bssR	4867.444824	2375.695068	2494.989990
eco:b4292	fecR	3463.439941	2118.149902	2232.949951
eco:b2332	yfcO	7163.520020	4684.439941	7713.745117
eco:b3383	yhfZ	2317.129883	3808.689941	3271.949951
eco:b4436	sibA	4338.339844	1248.770020	2045.694946
eco:b4039	ubiC	4679.725098	2340.364990	4419.390137
eco:b1294	sapA	2149.060059	3864.794922	3645.854980
eco:b3283	yrdD	3255.094971	5324.430176	2262.620117
eco:b1620	malI	5122.660156	6740.580078	7878.310059
eco:b2728	hypC	2465.655029	5373.890137	2237.544922
eco:b2852	ygeH	4036.639893	1682.114990	1720.420044
eco:b1004	wrbA	3804.629883	10280.809570	6896.814941
eco:b2968	yghD	1411.810059	5711.370117	7419.069824
eco:b2701	mltB	2940.929932	3951.340088	4243.479980
eco:b1064	grxB	4324.720215	3566.840088	4914.129883
eco:b1949	fliQ	6230.865234	9897.195312	10119.105469
eco:b4700	sokE	10193.040039	1988.170044	3013.989990
eco:b0814	ompX	4736.450195	5492.520020	5059.345215
eco:b1583	ynfB	712.489990	3538.500000	3172.739990
eco:b3400	hslR	3724.054932	7540.000000	5288.479980
eco:b0491	fetB	0.000000	0.000000	0.000000
eco:b1339	abgR	4251.060059	3811.429932	5447.069824
eco:b3019	parC	4720.390137	3720.810059	3879.540039
eco:b4043	lexA	6329.589844	3510.199951	5632.229980
eco:b3252	csrD	3707.760010	2611.899902	2303.264893
eco:b4296	yjhF	3865.729980	5378.689941	6326.560059
eco:b2009	sbmC	1497.359985	5833.625000	7797.990234
eco:b2536	hcaT	4522.069824	6228.509766	9000.940430
eco:b4465	yggP	5188.970215	4818.069824	6988.750000
eco:b3399	yrfG	1617.959961	4812.720215	3042.189941
eco:b4581	ybeM	3452.129883	3984.090088	5493.910156
eco:b0082	rsmH	3336.929932	6772.569824	4636.810059
eco:b1415	aldA	3430.764893	4831.334961	6885.814941
eco:b2059	wcaA	3426.929932	5706.604980	7522.339844
eco:b2837	galR	4685.069824	6085.160156	6712.779785
eco:b2382	ypdC	3029.800049	1922.219971	2894.030029
eco:b3406	greB	3439.649902	2326.189941	1975.699951
eco:b3328	gspG	4652.100098	6244.549805	6807.950195
eco:b2715	ascF	3565.750000	3381.080078	4017.439941
eco:b1236	galU	3679.489990	4101.149902	5405.649902
eco:b4287	fecE	6334.830078	5638.390137	8172.520020
eco:b0544	ybcK	2822.824951	1650.295044	1644.125000
eco:b1809	yoaB	6192.629883	5238.740234	6308.220215
eco:b1106	thiK	3184.479980	5144.270020	5858.529785
eco:b1917	yecC	1510.170044	2920.550049	3482.699951
eco:b2180	yejF	3632.659912	3845.510010	3930.030029
eco:b4632	ylbI	1793.369995	2729.280029	3259.929932
eco:b4492	ydbA	5389.069824	4324.120117	6236.140137
eco:b4129	lysU	5742.069824	11881.860352	4657.799805
eco:b3424	glpG	3326.000000	5252.430176	4864.029785
eco:b2874	yqeA	5340.279785	6814.509766	6173.729980
eco:b3952	pflC	3099.500000	3291.790039	5520.470215
eco:b0482	ybaP	4489.930176	5642.990234	6750.854980
eco:b1882	cheY	5122.875000	3803.054932	4092.955078
eco:b2523	pepB	6468.149902	3059.794922	2272.645020
eco:b4371	rsmC	3956.020020	4095.620117	5131.419922
eco:b2755	ygbT	4591.490234	5067.225098	6469.095215
eco:b1233	ychJ	1264.989990	4844.290039	6104.339844
eco:b1264	trpE	3813.590088	4829.950195	5567.799805
eco:b3402	yhgE	3704.189941	5632.979980	5978.160156
eco:b0791	ybhQ	1202.349976	6030.649902	5267.859863
eco:b0210	yafE	4418.049805	3108.040039	3362.985107
eco:b1786	yeaJ	2898.070068	3718.179932	3400.530029
eco:b2853	ygeI	1719.869995	4000.919922	2407.254883
eco:b3834	ubiJ	0.000000	0.000000	0.000000
eco:b3114	tdcE	4287.580078	2580.514893	2789.784912
eco:b3970	rrlB	0.000000	0.000000	0.000000
eco:b1905	ftnA	1786.020020	2443.399902	1846.280029
eco:b1927	amyA	3940.489990	8163.790039	7451.790039
eco:b0778	bioD	6420.754883	2878.229980	4119.430176
eco:b1395	paaH	3947.889893	5462.609863	6081.020020
eco:b3642	pyrE	4029.905029	5634.379883	5465.854980
eco:b2006	yeeW	1089.540039	3649.899902	4638.100098
eco:b1010	rutC	4072.040039	2987.989990	3314.179932
eco:b4204	yjfZ	3175.179932	4760.129883	3482.770020
eco:b1587	ynfE	3978.014893	5384.970215	5587.754883
eco:b0860	artJ	4382.100098	3351.070068	2739.330078
eco:b3888	yiiD	3421.550049	5512.154785	4677.470215
eco:b2685	emrA	1737.880005	2791.050049	2811.715088
eco:b2133	dld	4263.984863	3563.290039	3719.395020
eco:b3167	rbfA	3136.649902	849.150024	539.940002
eco:b0648	ybeU	3522.784912	2885.814941	3660.770020
eco:b4360	yjjA	2556.649902	2931.614990	3539.649902
eco:b1387	paaZ	4638.649902	6977.834961	8774.684570
eco:b1704	aroH	4883.075195	2274.715088	2175.754883
eco:b1379	hslJ	3149.860107	4177.089844	4976.200195
eco:b2474	tmcA	3201.875000	6600.879883	5709.120117
eco:b0614	citX	2121.155029	3841.199951	4101.774902
eco:b2358	oweS	1963.579956	2841.149902	2667.770020
eco:b3200	lptA	2085.034912	6344.475098	4501.214844
eco:b3091	uxaA	4474.915039	3470.850098	3301.060059
eco:b3028	mdaB	4829.229980	3002.560059	3290.169922
eco:b3724	phoU	3619.800049	2426.989990	2922.500000
eco:b2315	folC	3341.774902	4673.654785	4197.149902
eco:b4384	deoD	2332.774902	7313.680176	5416.640137
eco:b4164	glyX	767.859985	302.019989	144.089996
eco:b2692	argZ	11.970000	126.150002	202.009995
eco:b1803	yeaX	4019.949951	4505.350098	4420.819824
eco:b0138	yadM	5326.080078	3204.409912	5139.680176
eco:b3907	rhaT	3558.804932	8733.019531	10630.259766
eco:b4295	yjhU	989.859985	7330.220215	7771.270020
eco:b4278	insG	6152.430176	3867.840088	4908.299805
eco:b1296	puuP	3316.844971	7259.410156	8555.059570
eco:b2645	yfjZ	1866.609985	1900.030029	4023.449951
eco:b2229	yfaT	3236.854980	4015.610107	4475.209961
eco:b1447	ydcZ	3437.909912	5052.359863	5601.930176
eco:b0357	frmR	7591.274902	6748.850098	8779.575195
eco:b3096	mzrA	3161.824951	3397.679932	1922.275024
eco:b3672	ivbL	4537.654785	3440.504883	4298.520020
eco:b0635	mrdA	4129.270020	4744.819824	4679.615234
eco:b0468	ybaN	5590.040039	6349.084961	7541.509766
eco:b1211	prfA	3860.784912	7048.259766	4235.004883
eco:b0252	yafZ	4447.060059	1384.500000	3933.580078
eco:b2759	casB	1999.800049	4244.609863	4979.879883
eco:b3432	glgB	4266.229980	8386.089844	6201.089844
eco:b4447	sibD	2698.050049	465.760010	906.325012
eco:b4568	ytjA	6975.419922	11341.190430	13653.410156
eco:b3759	rrfC	0.000000	0.000000	0.000000
eco:b2605	yfiB	4914.129883	3558.669922	4974.129883
eco:b0318	yahD	7164.904785	4155.834961	5462.205078
eco:b0169	rpsB	3445.250000	6671.240234	1756.989990
eco:b2629	yfjM	1672.310059	10454.620117	12934.440430
eco:b1053	mdtG	3171.485107	5062.290039	5486.479980
eco:b2712	hypF	4467.404785	4208.544922	5602.475098
eco:b1327	ycjY	3280.530029	6413.490234	7343.509766
eco:b4075	nrfF	2499.419922	4715.875000	4236.200195
eco:b4704	arrS	0.000000	0.000000	0.000000
eco:b3427	yzgL	4311.354980	4771.600098	6971.080078
eco:b3247	rng	2648.149902	2222.885010	2231.715088
eco:b2118	yehI	4574.444824	4594.109863	5761.479980
eco:b1992	cobS	5363.814941	7578.274902	7593.229980
eco:b0884	infA	4122.049805	11697.344727	9506.269531
eco:b2462	eutS	5613.470215	1855.910034	1984.739990
eco:b0492	ybbN	2681.830078	3799.955078	3116.044922
eco:b3869	glnL	5630.479980	3192.854980	2492.665039
eco:b3590	selB	5122.089844	3599.340088	3248.629883
eco:b2464	talA	2499.000000	7772.500000	3864.860107
eco:b4180	rlmB	2330.544922	1750.060059	1176.319946
eco:b3412	bioH	4388.455078	5158.384766	7393.895020
eco:b0943	ycbV	2033.420044	5864.450195	7858.330078
eco:b2620	smpB	3566.360107	6443.560059	6806.700195
eco:b0894	dmsA	3911.469971	5150.680176	4037.840088
eco:b2196	ccmF	3053.074951	7692.430176	10412.589844
eco:b0679	nagE	3304.780029	3015.729980	3655.699951
eco:b3467	yhhM	1947.810059	1922.969971	2444.979980
eco:b2804	fucU	5383.669922	4671.330078	5270.845215
eco:b1731	cedA	7395.475098	3758.439941	5046.160156
eco:b1784	yeaH	3083.830078	3035.110107	3186.989990
eco:b1862	yebB	4618.904785	5222.399902	5456.629883
eco:b1204	pth	6481.830078	2705.500000	2061.010010
eco:b4153	frdB	4944.020020	3614.699951	2367.370117
eco:b0942	ycbU	1692.780029	5356.560059	8925.990234
eco:b3698	yidB	3708.074951	2862.564941	3312.050049
eco:b0949	uup	2688.659912	2967.004883	3593.044922
eco:b1014	putA	3589.300049	2956.475098	3513.580078
eco:b3314	rpsC	5757.080078	7604.770020	2110.979980
eco:b0159	mtn	3601.169922	5260.040039	4009.429932
eco:b4358	yjjN	3140.610107	4577.629883	6024.765137
eco:b4049	dusA	3758.500000	5148.625000	4124.270020
eco:b1982	amn	4355.700195	6399.390137	6112.640137
eco:b2254	arnC	3253.235107	13725.009766	16738.869141
eco:b4152	frdC	1991.800049	3018.879883	2871.560059
eco:b0355	frmB	3765.780029	2132.280029	1131.699951
eco:b1823	cspC	3860.000000	3311.239990	2101.270020
eco:b4706	iroK	0.000000	0.000000	0.000000
eco:b0116	lpd	3998.679932	7523.330078	4248.879883
eco:b1042	csgA	885.630005	3003.389893	4469.700195
eco:b0864	artP	2873.790039	10352.769531	4965.580078
eco:b0437	clpP	4572.160156	2265.764893	2082.235107
eco:b0977	hyaF	2970.629883	13623.179688	5711.560059
eco:b2120	yehM	2414.229980	4568.770020	4811.009766
eco:b1822	rlmA	2554.550049	3229.260010	3952.239990
eco:b1018	efeO	4020.360107	3602.195068	3423.965088
eco:b3597	yibH	4002.750000	3207.439941	3664.939941
eco:b1174	minE	7337.290039	5213.180176	4896.049805
eco:b2721	hycE	3622.040039	3835.459961	3210.625000
eco:b4212	ytfH	2217.899902	5641.910156	7245.899902
eco:b1125	potB	6021.580078	6901.109863	6152.910156
eco:b4198	ulaF	2466.280029	6265.435059	6331.569824
eco:b3331	gspJ	5002.995117	5398.379883	6383.529785
eco:b2816	metV	8489.794922	1281.290039	1662.589966
eco:b3754	hsrA	2757.645020	5400.774902	5960.200195
eco:b1772	ydjH	4571.129883	4290.524902	6717.095215
eco:b1094	acpP	5091.245117	10302.275391	2305.639893
eco:b3476	nikA	4373.080078	5539.700195	5935.299805
eco:b3567	xylG	3668.989990	4033.449951	5829.939941
eco:b3366	nirD	4394.430176	3487.459961	3761.419922
eco:b3618	yibB	4504.535156	2528.395020	2846.185059
eco:b2825	ppdB	7496.330078	8484.129883	10289.019531
eco:b0986	gfcB	4987.904785	6155.625000	7417.560059
eco:b0799	dinG	2767.469971	4486.225098	5008.964844
eco:b3303	rpsE	3680.020020	15913.509766	3405.804932
eco:b1825	yebO	5525.350098	3108.500000	2256.330078
eco:b3680	yidL	5059.640137	4967.870117	4528.609863
eco:b0900	ycaN	1257.640015	2234.149902	1809.069946
eco:b4288	fecD	4609.049805	4003.745117	4770.149902
eco:b1373	tfaR	0.000000	0.000000	0.000000
eco:b2617	bamE	1606.074951	3110.010010	3854.139893
eco:b0278	yagL	4237.629883	2033.979980	1494.300049
eco:b3353	yheT	512.539978	3912.080078	4240.629883
eco:b1422	ydcI	2187.659912	9842.900391	11187.150391
eco:b4630	ykgP	4205.790039	4137.430176	4213.160156
eco:b3674	yidF	5014.810059	2218.409912	1314.175049
eco:b2076	mdtC	7246.734863	3359.475098	4558.819824
eco:b4044	dinF	6707.834961	5965.479980	6193.615234
eco:b4573	insZ	7536.535156	4425.910156	4195.370117
eco:b0377	sbmA	3953.189941	3005.719971	2736.439941
eco:b3472	dcrB	3079.060059	6323.520020	5963.029785
eco:b1650	nemA	5054.479980	3937.709961	4663.180176
eco:b4480	hdfR	4314.839844	3300.860107	3300.875000
eco:b3525	yhjH	3145.500000	3942.810059	5484.600098
eco:b1769	ydjE	2955.199951	5290.720215	6916.220215
eco:b1120	cobB	5236.339844	4278.049805	5760.649902
eco:b0397	sbcC	3629.310059	4321.919922	4315.629883
eco:b0687	seqA	3808.475098	1928.114990	1321.510010
eco:b0590	fepD	5617.350098	3438.199951	4505.910156
eco:b1745	astB	2963.209961	2685.500000	2913.594971
eco:b2766	ygcN	4881.100098	4236.419922	4654.109863
eco:b4442	micA	4154.955078	1097.160034	1401.290039
eco:b1701	fadK	3527.929932	4045.600098	4622.625000
eco:b1137	ymfD	3796.300049	3497.010010	3296.645020
eco:b2910	zapA	6840.359863	6642.240234	3966.169922
eco:b4026	yjbE	4591.299805	1433.790039	2037.594971
eco:b0411	tsx	3746.784912	3046.584961	3732.205078
eco:b3196	yrbG	3550.520020	6934.290039	6847.810059
eco:b3149	diaA	4247.845215	6668.805176	5153.029785
eco:b0811	glnH	5103.169922	5327.399902	4196.774902
eco:b2843	kduI	3659.875000	7216.774902	9554.334961
eco:b4389	radA	6790.015137	3212.129883	2748.314941
eco:b1214	ychA	2797.564941	4976.350098	3231.330078
eco:b1688	ydiK	4579.924805	7184.439941	9710.900391
eco:b0080	cra	0.000000	0.000000	0.000000
eco:b3093	exuT	4159.600098	3797.479980	5161.390137
eco:b3503	arsC	6837.399902	3218.689941	3165.649902
eco:b2928	yggC	1662.420044	5446.129883	7344.319824
eco:b2826	ppdA	5790.354980	8036.390137	9529.235352
eco:b0473	htpG	3525.370117	2823.554932	2031.030029
eco:b4660	yhiL	3766.449951	2920.409912	3126.379883
eco:b2241	glpA	2371.360107	3964.870117	2538.270020
eco:b3319	rplD	3538.469971	15694.820312	2324.169922
eco:b2802	fucI	2422.665039	3277.445068	3938.814941
eco:b4635	pauD	5250.015137	1810.390015	2802.989990
eco:b4234	yjgA	3643.475098	2218.639893	1474.385010
eco:b1615	uidC	2045.824951	4940.765137	4473.865234
eco:b2425	cysP	4802.200195	3628.629883	4874.490234
eco:b1300	puuC	3558.699951	3508.479980	5156.879883
eco:b4332	yjiJ	5265.529785	6248.640137	6861.009766
eco:b0481	ybaK	3352.060059	2457.879883	4503.740234
eco:b2544	yphB	2451.040039	3929.120117	5066.839844
